index,year,month,day,hour,minute,target_temp
785,2018,2,17,18,30,10
786,2018,2,17,18,45,10
787,2018,2,17,19,0,10
788,2018,2,17,19,15,10
789,2018,2,17,19,30,10
790,2018,2,17,19,45,10
791,2018,2,17,20,0,10
792,2018,2,17,20,15,10
793,2018,2,17,20,30,10
794,2018,2,17,20,45,10
795,2018,2,17,21,0,10
796,2018,2,17,21,15,10
797,2018,2,17,21,30,10
798,2018,2,17,21,45,10
799,2018,2,17,22,0,10
800,2018,2,17,22,15,10
801,2018,2,17,22,30,10
802,2018,2,17,22,45,10
803,2018,2,17,23,0,10
804,2018,2,17,23,15,10
805,2018,2,17,23,30,10
806,2018,2,17,23,45,10
807,2018,2,18,0,0,10
808,2018,2,18,0,15,10
809,2018,2,18,0,30,10
810,2018,2,18,0,45,10
811,2018,2,18,1,0,10
812,2018,2,18,1,15,10
813,2018,2,18,1,30,10
814,2018,2,18,1,45,10
815,2018,2,18,2,0,10
816,2018,2,18,2,15,10
817,2018,2,18,2,30,10
818,2018,2,18,2,45,10
819,2018,2,18,3,0,10
820,2018,2,18,3,15,10
821,2018,2,18,3,30,10
822,2018,2,18,3,45,10
823,2018,2,18,4,0,10
824,2018,2,18,4,15,10
825,2018,2,18,4,30,10
826,2018,2,18,4,45,10
827,2018,2,18,5,0,10
828,2018,2,18,5,15,10
829,2018,2,18,5,30,10
830,2018,2,18,5,45,10
831,2018,2,18,6,0,10
832,2018,2,18,6,15,10
833,2018,2,18,6,30,10
834,2018,2,18,6,45,10
835,2018,2,18,7,0,10
836,2018,2,18,7,15,10
837,2018,2,18,7,30,10
838,2018,2,18,7,45,10
839,2018,2,18,8,0,10
840,2018,2,18,8,15,10
841,2018,2,18,8,30,10
842,2018,2,18,8,45,10
843,2018,2,18,9,0,10
844,2018,2,18,9,15,10
845,2018,2,18,9,30,10
846,2018,2,18,9,45,10
847,2018,2,18,10,0,10
848,2018,2,18,10,15,10
849,2018,2,18,10,30,10
850,2018,2,18,10,45,10
851,2018,2,18,11,0,10
852,2018,2,18,11,15,10
853,2018,2,18,11,30,10
854,2018,2,18,11,45,10
855,2018,2,18,12,0,10
856,2018,2,18,12,15,10
857,2018,2,18,12,30,10
858,2018,2,18,12,45,10
859,2018,2,18,13,0,10
860,2018,2,18,13,15,10
861,2018,2,18,13,30,10
862,2018,2,18,13,45,10
863,2018,2,18,14,0,10
864,2018,2,18,14,15,10
865,2018,2,18,14,30,10
866,2018,2,18,14,45,10
867,2018,2,18,15,0,10
868,2018,2,18,15,15,10
869,2018,2,18,15,30,10
870,2018,2,18,15,45,10
871,2018,2,18,16,0,10
872,2018,2,18,16,15,10
873,2018,2,18,16,30,10
874,2018,2,18,16,45,10
875,2018,2,18,17,0,10
876,2018,2,18,17,15,10
877,2018,2,18,17,30,10
878,2018,2,18,17,45,10
879,2018,2,18,18,0,10
880,2018,2,18,18,15,10
881,2018,2,18,18,30,10
882,2018,2,18,18,45,10
883,2018,2,18,19,0,10
884,2018,2,18,19,15,10
885,2018,2,18,19,30,10
886,2018,2,18,19,45,10
887,2018,2,18,20,0,10
888,2018,2,18,20,15,10
889,2018,2,18,20,30,10
890,2018,2,18,20,45,10
891,2018,2,18,21,0,10
892,2018,2,18,21,15,10
893,2018,2,18,21,30,10
894,2018,2,18,21,45,10
895,2018,2,18,22,0,10
896,2018,2,18,22,15,10
897,2018,2,18,22,30,10
898,2018,2,18,22,45,10
899,2018,2,18,23,0,10
900,2018,2,18,23,15,10
901,2018,2,18,23,30,10
902,2018,2,18,23,45,10
903,2018,2,19,0,0,10
904,2018,2,19,0,15,10
905,2018,2,19,0,30,10
906,2018,2,19,0,45,10
907,2018,2,19,1,0,10
908,2018,2,19,1,15,10
909,2018,2,19,1,30,10
910,2018,2,19,1,45,10
911,2018,2,19,2,0,10
912,2018,2,19,2,15,10
913,2018,2,19,2,30,10
914,2018,2,19,2,45,10
915,2018,2,19,3,0,10
916,2018,2,19,3,15,10
917,2018,2,19,3,30,10
918,2018,2,19,3,45,10
919,2018,2,19,4,0,10
920,2018,2,19,4,15,10
