index,year,month,day,hour,minute,target_temp
874,2018,3,18,13,24,7
875,2018,3,18,13,39,7
876,2018,3,18,13,54,7
877,2018,3,18,14,9,7
878,2018,3,18,14,24,7
879,2018,3,18,14,39,7
880,2018,3,18,14,54,7
881,2018,3,18,15,9,7
882,2018,3,18,15,24,7
883,2018,3,18,15,39,7
884,2018,3,18,15,54,7
885,2018,3,18,16,9,7
886,2018,3,18,16,24,7
887,2018,3,18,16,39,7
888,2018,3,18,16,54,7
889,2018,3,18,17,9,7
890,2018,3,18,17,24,7
891,2018,3,18,17,39,7
892,2018,3,18,17,54,7
893,2018,3,18,18,9,7
894,2018,3,18,18,24,7
895,2018,3,18,18,39,7
896,2018,3,18,18,54,7
897,2018,3,18,19,9,7
898,2018,3,18,19,24,7
899,2018,3,18,19,39,7
900,2018,3,18,19,54,7
901,2018,3,18,20,9,7
902,2018,3,18,20,24,7
903,2018,3,18,20,39,7
904,2018,3,18,20,54,7
905,2018,3,18,21,9,7
906,2018,3,18,21,24,7
907,2018,3,18,21,39,7
908,2018,3,18,21,54,7
909,2018,3,18,22,9,7
910,2018,3,18,22,24,7
911,2018,3,18,22,39,7
912,2018,3,18,22,54,7
913,2018,3,18,23,9,7
914,2018,3,18,23,24,7
915,2018,3,18,23,39,7
916,2018,3,18,23,54,7
917,2018,3,19,0,9,7
